tweet_id,sentiment,content,mapped_sentiment,tokens
1960528170,neutral,Wave looks interesting. http://bit.ly/pvYYh  If we are going to live our lives so connected might as well be easy right? Google owns us.,neutral,"['wave', 'looks', 'interesting', 'http', 'if', 'we', 'are', 'going', 'to', 'live', 'our', 'lives', 'so', 'connected', 'might', 'as', 'well', 'be', 'easy', 'right', 'google', 'owns', 'us']"
1960528650,neutral,@ITTO88 @walls6 well its pouring here. Rly rly wet,neutral,"['well', 'its', 'pouring', 'here', 'rly', 'rly', 'wet']"
1960529407,neutral,@ Ahhhhh FML! Classic Crime is sold out!,neutral,"['ahhhhh', 'fml', 'classic', 'crime', 'is', 'sold', 'out']"
1960529858,sadness,@SeanLights Nooooo!!!!! Dont You Dare! Lol =( Im Gonna Cry  I &lt;3 Your Hair!,sad,"['seanlights', 'nooooo', 'dont', 'you', 'dare', 'lol', 'im', 'gon', 'na', 'cry', 'i', 'lt', 'your', 'hair']"
1960532051,neutral,chillin in Durban. playing with a new puppy. she has no name yet. but she's not for me  present for my uncle,neutral,"['chillin', 'in', 'durban', 'playing', 'with', 'a', 'new', 'puppy', 'she', 'has', 'no', 'name', 'yet', 'but', 'she', 'not', 'for', 'me', 'present', 'for', 'my', 'uncle']"
1960532576,neutral,On our way to Disneyland... Without Retsi,neutral,"['on', 'our', 'way', 'to', 'disneyland', 'without', 'retsi']"
1960533315,sadness,another rainy day,sad,"['another', 'rainy', 'day']"
1960533608,sadness,@TheCubs Cubbies at an even .500. So what else is new?  No matter: Beat dem Bums! #chicago #baseball,sad,"['thecubs', 'cubbies', 'at', 'an', 'even', 'so', 'what', 'else', 'is', 'new', 'no', 'matter', 'beat', 'dem', 'bums', 'chicago', 'baseball']"
1960533851,sadness,"@evonmichelle It's my mum's. LOL They haven't got me anything yet.  Sad, Sad... haha",sad,"['evonmichelle', 'it', 'my', 'mum', 'lol', 'they', 'have', 'got', 'me', 'anything', 'yet', 'sad', 'sad', 'haha']"
1960534160,neutral,Might have broken text messages.,neutral,"['might', 'have', 'broken', 'text', 'messages']"
1960534371,sadness,"@Wizardess I got a coupon, but I couldn't register it because you have to be in the US",sad,"['wizardess', 'i', 'got', 'a', 'coupon', 'but', 'i', 'could', 'register', 'it', 'because', 'you', 'have', 'to', 'be', 'in', 'the', 'us']"
1960535134,sadness,"horrible dreams last night  also had one in which i was employed...sigh, if only.",sad,"['horrible', 'dreams', 'last', 'night', 'also', 'had', 'one', 'in', 'which', 'i', 'was', 'employed', 'sigh', 'if', 'only']"
1960535146,neutral,One lactose pill is not enough for coffee....oopse,neutral,"['one', 'lactose', 'pill', 'is', 'not', 'enough', 'for', 'coffee', 'oopse']"
1960535604,sadness,"Sorry if I'm unsociable I'm loading up stock in the shop, mums making me",sad,"['sorry', 'if', 'i', 'unsociable', 'i', 'loading', 'up', 'stock', 'in', 'the', 'shop', 'mums', 'making', 'me']"
1960535991,sadness,Traffic jams are rubbish. Anyone know what's going on on the A48 between Cowbridge and Cardiff? We're stuck both directions,sad,"['traffic', 'jams', 'are', 'rubbish', 'anyone', 'know', 'what', 'going', 'on', 'on', 'the', 'between', 'cowbridge', 'and', 'cardiff', 'we', 'stuck', 'both', 'directions']"
1960536520,neutral,Playing Monopoly Jr. with the lil one.. Cheating isn't as much fun when the other person has absolutely no idea,neutral,"['playing', 'monopoly', 'with', 'the', 'lil', 'one', 'cheating', 'is', 'as', 'much', 'fun', 'when', 'the', 'other', 'person', 'has', 'absolutely', 'no', 'idea']"
1960536524,neutral,getting ready for work,neutral,"['getting', 'ready', 'for', 'work']"
1960537578,neutral,@philleasfogg,neutral,['philleasfogg']
1960537750,neutral,Its hard to get a good Google listing for wills in Wiltshire because one of the local MPs is called Wills,neutral,"['its', 'hard', 'to', 'get', 'a', 'good', 'google', 'listing', 'for', 'wills', 'in', 'wiltshire', 'because', 'one', 'of', 'the', 'local', 'mps', 'is', 'called', 'wills']"
1960539519,neutral,is thinking about a career change,neutral,"['is', 'thinking', 'about', 'a', 'career', 'change']"
1960539621,neutral,Men it's far too sunny,neutral,"['men', 'it', 'far', 'too', 'sunny']"
1960540058,sadness,"another gorgeous day here in Pau...will be home this time in 2 weeks though, such a depressing thought!",sad,"['another', 'gorgeous', 'day', 'here', 'in', 'pau', 'will', 'be', 'home', 'this', 'time', 'in', 'weeks', 'though', 'such', 'a', 'depressing', 'thought']"
1960540427,sadness,Good Morning Folks 13 more days to go! and sadly 2 more days of the Giro  but that means the Tour is not too far away,sad,"['good', 'morning', 'folks', 'more', 'days', 'to', 'go', 'and', 'sadly', 'more', 'days', 'of', 'the', 'giro', 'but', 'that', 'means', 'the', 'tour', 'is', 'not', 'too', 'far', 'away']"
1960541171,sadness,"Drop the girl she's only got it for your heart she's sure to leave broke and bleeding, and you know she'll turn her back on you.  I lo ...",sad,"['drop', 'the', 'girl', 'she', 'only', 'got', 'it', 'for', 'your', 'heart', 'she', 'sure', 'to', 'leave', 'broke', 'and', 'bleeding', 'and', 'you', 'know', 'she', 'turn', 'her', 'back', 'on', 'you', 'i', 'lo']"
1960541265,sadness,@billbathgate ....any  sorry wahh!! lub u toooo ;),sad,"['billbathgate', 'any', 'sorry', 'wahh', 'lub', 'u', 'toooo']"
1960542577,sadness,@LuvinMeSomeD That's how it was for me in March...it came sooo slow..then it was over in a heartbeat,sad,"['luvinmesomed', 'that', 'how', 'it', 'was', 'for', 'me', 'in', 'march', 'it', 'came', 'sooo', 'slow', 'then', 'it', 'was', 'over', 'in', 'a', 'heartbeat']"
1960542934,sadness,Finally back from the stupid holiday ! Missing the fit bar men though,sad,"['finally', 'back', 'from', 'the', 'stupid', 'holiday', 'missing', 'the', 'fit', 'bar', 'men', 'though']"
1960544388,happiness,Last time we'll get tacos like this.,happy,"['last', 'time', 'we', 'get', 'tacos', 'like', 'this']"
1960544570,happiness,@littlelaughalot nice! it's days like today I wish we had a garden,happy,"['littlelaughalot', 'nice', 'it', 'days', 'like', 'today', 'i', 'wish', 'we', 'had', 'a', 'garden']"
1960545040,anger,@eboogiee smh Your whin with that comment,angry,"['eboogiee', 'smh', 'your', 'whin', 'with', 'that', 'comment']"
1960545393,neutral,I may have to take a trip in to the loft to get the fans down...its like being in spain!! Except without a pool to cool down in  xxxxxxxx,neutral,"['i', 'may', 'have', 'to', 'take', 'a', 'trip', 'in', 'to', 'the', 'loft', 'to', 'get', 'the', 'fans', 'down', 'its', 'like', 'being', 'in', 'spain', 'except', 'without', 'a', 'pool', 'to', 'cool', 'down', 'in', 'xxxxxxxx']"
1960545926,sadness,@GavinHolt i wish i was outside,sad,"['gavinholt', 'i', 'wish', 'i', 'was', 'outside']"
1960546324,neutral,no Yoga tonight  but i am going to try Pilates. lets see how many un-used muscles i can discover,neutral,"['no', 'yoga', 'tonight', 'but', 'i', 'am', 'going', 'to', 'try', 'pilates', 'lets', 'see', 'how', 'many', 'muscles', 'i', 'can', 'discover']"
1960552772,neutral,Please vote for my husband Jorge at the All Star Game @ http://bit.ly/TGxzu! I can't vote anymore,neutral,"['please', 'vote', 'for', 'my', 'husband', 'jorge', 'at', 'the', 'all', 'star', 'game', 'http', 'i', 'ca', 'vote', 'anymore']"
1960552890,sadness,"ooh@LuLu_Bell whatchu goin as? Monsterpalooza's this weekend for us.  on the no Ink, i won't be a stressed contestant this year! Miss U X0",sad,"['ooh', 'whatchu', 'goin', 'as', 'monsterpalooza', 'this', 'weekend', 'for', 'us', 'on', 'the', 'no', 'ink', 'i', 'wo', 'be', 'a', 'stressed', 'contestant', 'this', 'year', 'miss', 'u']"
1960552941,sadness,@bimbler I have too much work to drink now.   but I do love afternoons in the pub.,sad,"['bimbler', 'i', 'have', 'too', 'much', 'work', 'to', 'drink', 'now', 'but', 'i', 'do', 'love', 'afternoons', 'in', 'the', 'pub']"
1960553358,sadness,i got ill and tomorrow iï¿½ve got birthday...,sad,"['i', 'got', 'ill', 'and', 'tomorrow', 'got', 'birthday']"
1960554738,sadness,@jimmycarr I've been sat sunbathing in the bombed out church all day and left and missed you,sad,"['jimmycarr', 'i', 'been', 'sat', 'sunbathing', 'in', 'the', 'bombed', 'out', 'church', 'all', 'day', 'and', 'left', 'and', 'missed', 'you']"
1960555152,sadness,watching chicago. @bambamonline honeyyyy im with you I miss me some hey arnold! and wild thornberrys,sad,"['watching', 'chicago', 'bambamonline', 'honeyyyy', 'im', 'with', 'you', 'i', 'miss', 'me', 'some', 'hey', 'arnold', 'and', 'wild', 'thornberrys']"
1960555219,sadness,Congrats to ALL Graduates! Such a Beautiful thing &amp; Big DEAL! I jus wish i cudve attended My lil man Ryan kdg graduation  Feel verY SAD!,sad,"['congrats', 'to', 'all', 'graduates', 'such', 'a', 'beautiful', 'thing', 'amp', 'big', 'deal', 'i', 'jus', 'wish', 'i', 'cudve', 'attended', 'my', 'lil', 'man', 'ryan', 'kdg', 'graduation', 'feel', 'very', 'sad']"
1960555614,neutral,@MissKarley How did we just get paid and still be broke as hell?! No shopping spree for me today,neutral,"['misskarley', 'how', 'did', 'we', 'just', 'get', 'paid', 'and', 'still', 'be', 'broke', 'as', 'hell', 'no', 'shopping', 'spree', 'for', 'me', 'today']"
1960556390,sadness,@SoSimplyMe. I'm sitting here with this girl that urk my nerves damm yo,sad,"['sosimplyme', 'i', 'sitting', 'here', 'with', 'this', 'girl', 'that', 'urk', 'my', 'nerves', 'damm', 'yo']"
1960557958,sadness,"well,only one week left of my holidays,sad sad",sad,"['well', 'only', 'one', 'week', 'left', 'of', 'my', 'holidays', 'sad', 'sad']"
1960558298,happiness,@kirstiealley It'd be nice but soon we'll have to Pay to Tweet,happy,"['kirstiealley', 'it', 'be', 'nice', 'but', 'soon', 'we', 'have', 'to', 'pay', 'to', 'tweet']"
1960558912,neutral,@RetroRewind OMG and you have to do this when I'm at work and can't listen,neutral,"['retrorewind', 'omg', 'and', 'you', 'have', 'to', 'do', 'this', 'when', 'i', 'at', 'work', 'and', 'ca', 'listen']"
1960559262,sadness,"@AndresHenriquez thanks for the #ff shoutout -you stuck an extra e in my username tho, so the link doesn't work",sad,"['andreshenriquez', 'thanks', 'for', 'the', 'ff', 'shoutout', 'stuck', 'an', 'extra', 'e', 'in', 'my', 'username', 'tho', 'so', 'the', 'link', 'does', 'work']"
1960559820,sadness,MY PUFFFFY IS LEAVINGGGGGGG  NOOOOOOOOO,sad,"['my', 'puffffy', 'is', 'leavinggggggg', 'nooooooooo']"
1960559985,sadness,@izzyvideo Izzy!!! So sorry to hear that - what a disaster,sad,"['izzyvideo', 'izzy', 'so', 'sorry', 'to', 'hear', 'that', 'what', 'a', 'disaster']"
1960559995,sadness,Rainy day today.  No car so we're stuck in the house   I needed to go to the post office too...bastards,sad,"['rainy', 'day', 'today', 'no', 'car', 'so', 'we', 'stuck', 'in', 'the', 'house', 'i', 'needed', 'to', 'go', 'to', 'the', 'post', 'office', 'too', 'bastards']"
1960560676,happiness,i really want to see cash cash again,happy,"['i', 'really', 'want', 'to', 'see', 'cash', 'cash', 'again']"
1960560769,neutral,@awesomeann7 u already took da pic with out me,neutral,"['u', 'already', 'took', 'da', 'pic', 'with', 'out', 'me']"
1960560891,sadness,thanks gourmetcook! But cold shower wouldn't help.,sad,"['thanks', 'gourmetcook', 'but', 'cold', 'shower', 'would', 'help']"
1960561640,happiness,aaah good bye mikee  smoked crabs!,happy,"['aaah', 'good', 'bye', 'mikee', 'smoked', 'crabs']"
1960561784,neutral,@liambrazier I only ever seem to listen to Dirty these days. Most of our CD's are still at Greg's parents,neutral,"['liambrazier', 'i', 'only', 'ever', 'seem', 'to', 'listen', 'to', 'dirty', 'these', 'days', 'most', 'of', 'our', 'cd', 'are', 'still', 'at', 'greg', 'parents']"
1960562456,neutral,@WillKnott,neutral,['willknott']
1960562591,sadness,@katieeeian143 you're missing the devil wears prada!!!!! sad...,sad,"['you', 'missing', 'the', 'devil', 'wears', 'prada', 'sad']"
1960563466,neutral,Sitting in an empty yearbook room.  attempting to figure this asap out lol,neutral,"['sitting', 'in', 'an', 'empty', 'yearbook', 'room', 'attempting', 'to', 'figure', 'this', 'asap', 'out', 'lol']"
1960563945,sadness,My hairstylist left the salon without telling me where she was going.   Damn!,sad,"['my', 'hairstylist', 'left', 'the', 'salon', 'without', 'telling', 'me', 'where', 'she', 'was', 'going', 'damn']"
1960565268,neutral,sitting in awe that the price to renew my laptops warranty has doubled in a matter of weeks,neutral,"['sitting', 'in', 'awe', 'that', 'the', 'price', 'to', 'renew', 'my', 'laptops', 'warranty', 'has', 'doubled', 'in', 'a', 'matter', 'of', 'weeks']"
1960565354,sadness,"TGIF, too bad the weather sucks...",sad,"['tgif', 'too', 'bad', 'the', 'weather', 'sucks']"
1960566233,neutral,is back to revision. Bye bye Hannah  &lt;3,neutral,"['is', 'back', 'to', 'revision', 'bye', 'bye', 'hannah', 'lt']"
1960566871,sadness,@skoosie probably not. I hate when that happens!,sad,"['skoosie', 'probably', 'not', 'i', 'hate', 'when', 'that', 'happens']"
1960567815,sadness,PSA::::: Being that I've been usuing twiddict- my last 14 tweets have yet to show on the bored. Bare w me.,sad,"['psa', 'being', 'that', 'i', 'been', 'usuing', 'my', 'last', 'tweets', 'have', 'yet', 'to', 'show', 'on', 'the', 'bored', 'bare', 'w', 'me']"
1960568196,sadness,Just paid my bills now I have no money,sad,"['just', 'paid', 'my', 'bills', 'now', 'i', 'have', 'no', 'money']"
1960568255,happiness,@JamesScholes Yes. We have a copyright exemption we're apparently trying to ensure the rest of the world doesn't have.  #sccr18,happy,"['jamesscholes', 'yes', 'we', 'have', 'a', 'copyright', 'exemption', 'we', 'apparently', 'trying', 'to', 'ensure', 'the', 'rest', 'of', 'the', 'world', 'does', 'have']"
1960568579,sadness,@pampian I want to know who is that ??.6  I tried to ask P'KIA but he still not reply me  but now he change his status to 'away',sad,"['pampian', 'i', 'want', 'to', 'know', 'who', 'is', 'that', 'i', 'tried', 'to', 'ask', 'but', 'he', 'still', 'not', 'reply', 'me', 'but', 'now', 'he', 'change', 'his', 'status', 'to']"
1960569290,sadness,"Warhammer 40k: Space Marines 'officially' announced, only for 360 and PS3.  No luck for PC gamers",sad,"['warhammer', 'space', 'marines', 'announced', 'only', 'for', 'and', 'no', 'luck', 'for', 'pc', 'gamers']"
1960572503,neutral,"Looking out the window, beautiful blue sky, great forecast for the weekend - not good for cinemas",neutral,"['looking', 'out', 'the', 'window', 'beautiful', 'blue', 'sky', 'great', 'forecast', 'for', 'the', 'weekend', 'not', 'good', 'for', 'cinemas']"
1960573170,sadness,@JoeWitless more nightmares?  *huggles*,sad,"['joewitless', 'more', 'nightmares', 'huggles']"
1960573988,sadness,ugh back to work today,sad,"['ugh', 'back', 'to', 'work', 'today']"
1960574654,neutral,@arulnick I tried that but I can only use import/export for contacts saved locally on my Outlook. Thanks Though,neutral,"['arulnick', 'i', 'tried', 'that', 'but', 'i', 'can', 'only', 'use', 'for', 'contacts', 'saved', 'locally', 'on', 'my', 'outlook', 'thanks', 'though']"
1960574841,sadness,I hate being young,sad,"['i', 'hate', 'being', 'young']"
1960576419,neutral,@RobbieBarnes hmmm they are on offer in Tesco as well but I don't think the wee one next to me will stock them!,neutral,"['robbiebarnes', 'hmmm', 'they', 'are', 'on', 'offer', 'in', 'tesco', 'as', 'well', 'but', 'i', 'do', 'think', 'the', 'wee', 'one', 'next', 'to', 'me', 'will', 'stock', 'them']"
1960576502,sadness,"@RichardMadeley Oh, final msg - Why didn't you review my boardgame Bookchaseï¿½ when you were on telly? We didn't even get a nice letter..",sad,"['richardmadeley', 'oh', 'final', 'msg', 'why', 'did', 'you', 'review', 'my', 'boardgame', 'when', 'you', 'were', 'on', 'telly', 'we', 'did', 'even', 'get', 'a', 'nice', 'letter']"
1960576714,sadness,Field day.... Gt class...not winning...,sad,"['field', 'day', 'gt', 'class', 'not', 'winning']"
1960576873,sadness,loves florida but misses her american friends,sad,"['loves', 'florida', 'but', 'misses', 'her', 'american', 'friends']"
1960577481,sadness,"michael scofiled Noooooo !!  I hate the writer, director n production",sad,"['michael', 'scofiled', 'noooooo', 'i', 'hate', 'the', 'writer', 'director', 'n', 'production']"
1960577913,happiness,Last night was fun w the lightening and thunder  Today will be in the 90s,happy,"['last', 'night', 'was', 'fun', 'w', 'the', 'lightening', 'and', 'thunder', 'today', 'will', 'be', 'in', 'the']"
1960578330,neutral,@sapauljoseph me too  chrome's popup blocker is better,neutral,"['sapauljoseph', 'me', 'too', 'chrome', 'popup', 'blocker', 'is', 'better']"
1960579216,neutral,i love how nice the weather is today and i am camping tonight! oh and i hate my hair,neutral,"['i', 'love', 'how', 'nice', 'the', 'weather', 'is', 'today', 'and', 'i', 'am', 'camping', 'tonight', 'oh', 'and', 'i', 'hate', 'my', 'hair']"
1960579405,neutral,just missed Paul the ice cream man at work,neutral,"['just', 'missed', 'paul', 'the', 'ice', 'cream', 'man', 'at', 'work']"
1960580206,neutral,Last quiz of the week. Now back to the grind,neutral,"['last', 'quiz', 'of', 'the', 'week', 'now', 'back', 'to', 'the', 'grind']"
1960580710,happiness,@patrickmanning Yes PM PM you are right,happy,"['patrickmanning', 'yes', 'pm', 'pm', 'you', 'are', 'right']"
1960581168,happiness,@menchuly it's Friday and sweldo day too,happy,"['menchuly', 'it', 'friday', 'and', 'sweldo', 'day', 'too']"
